8	18.96074074
9	19.80814815
10	19.70222222
11	18.96074074
12	18.32518519
13	17.68962963
14	17.26592593
15	17.37185185
16	17.26592593
17	17.26592593
18	18.00740741
19	18.21925926
20	18.21925926
21	18.11333333
22	17.90148148
23	17.5837037
24	17.37185185
1	17.26592593
2	17.26592593
3	17.26592593
4	17.16
5	17.16
6	17.16
7	17.16
8	17.05407407
9	16.84222222
10	16.31259259
11	16.10074074
12	15.35925926
13	15.04148148
14	14.82962963
15	14.08814815
16	13.24074074
17	12.60518519
18	12.39333333
19	12.39333333
20	12.49925926
21	12.71111111
22	12.60518519
23	12.92296296
24	12.81703704
1	12.49925926
2	12.60518519
3	12.49925926
4	12.81703704
5	12.60518519
6	11.33407407
7	12.18148148
8	12.49925926
9	11.75777778
10	11.65185185
11	11.22814815
12	9.533333333
13	9.957037037
14	9.745185185
15	9.745185185
16	10.16888889
17	10.59259259
18	10.38074074
19	9.745185185
20	9.427407407
21	8.685925926
22	7.944444444
23	7.202962963
24	6.885185185
1	6.991111111
2	6.673333333
3	6.24962963
4	5.508148148
5	7.414814815
6	6.885185185
7	8.685925926
8	8.791851852
9	8.262222222
10	8.262222222
11	7.202962963
12	7.732592593
13	7.097037037
14	7.732592593
15	8.05037037
16	8.685925926
17	9.957037037
18	11.12222222
19	11.22814815
20	11.54592593
21	12.71111111
22	13.13481481
23	13.77037037
24	14.82962963
1	14.51185185
2	14.61777778
3	14.3
4	13.66444444
5	12.28740741
6	11.8637037
7	11.54592593
8	11.22814815
9	10.48666667
10	9.745185185
11	9.745185185
12	9.533333333
13	10.16888889
14	10.38074074
15	10.48666667
16	10.80444444
17	11.96962963
18	12.18148148
19	12.81703704
20	13.45259259
21	13.77037037
22	13.66444444
23	13.66444444
24	14.61777778
1	8.311111111
2	8.311111111
3	8.433333333
4	8.677777778
5	8.555555556
6	7.822222222
7	7.638888889
8	7.577777778
9	7.333333333
10	7.088888889
11	6.844444444
12	6.905555556
13	7.333333333
14	6.905555556
15	6.661111111
16	6.722222222
17	6.844444444
18	6.905555556
19	7.7
20	7.883333333
21	8.433333333
22	8.188888889
23	8.433333333
24	8.25
1	8.127777778
2	8.066666667
3	8.066666667
4	8.188888889
5	8.127777778
6	8.066666667
7	8.066666667
8	8.188888889
9	8.372222222
10	8.433333333
11	8.372222222
12	7.761111111
13	7.761111111
14	6.966666667
15	7.272222222
16	7.333333333
17	7.638888889
18	7.761111111
19	7.883333333
20	8.005555556
21	7.455555556
22	7.638888889
23	7.577777778
24	7.333333333
1	13.55851852
2	14.82962963
3	15.46518519
4	15.46518519
5	15.57111111
6	15.99481481
7	16.41851852
8	16.41851852
9	15.14740741
10	12.81703704
11	11.8637037
12	11.54592593
13	10.91037037
14	11.44
15	12.28740741
16	12.18148148
17	12.71111111
18	13.98222222
19	14.19407407
20	14.40592593
21	13.55851852
22	13.77037037
23	13.55851852
24	13.66444444
1	13.98222222
2	14.40592593
3	14.08814815
4	14.19407407
5	14.82962963
6	16.7362963
7	18.00740741
8	19.06666667
9	17.68962963
10	15.35925926
11	12.49925926
12	12.18148148
13	11.96962963
14	11.8637037
15	12.18148148
16	13.66444444
17	15.88888889
18	18.00740741
19	18.64296296
20	17.90148148
21	18.21925926
22	18.11333333
23	17.16
24	15.88888889
1	16.52444444
2	17.79555556
3	19.38444444
4	19.91407407
5	20.54962963
6	20.65555556
7	20.4437037
8	20.65555556
9	19.17259259
10	18.53703704
11	17.16
12	15.99481481
13	15.46518519
14	14.19407407
15	13.66444444
16	15.25333333
17	15.35925926
18	15.57111111
19	15.46518519
20	15.35925926
21	15.99481481
22	16.31259259
23	17.47777778
24	16.84222222
1	17.05407407
2	17.26592593
3	17.26592593
4	16.94814815
5	17.16
6	17.47777778
7	17.68962963
8	17.5837037
9	17.37185185
10	16.84222222
11	16.52444444
12	16.41851852
13	15.67703704
14	15.35925926
15	14.40592593
16	15.25333333
17	16.41851852
18	15.67703704
19	14.3
20	13.77037037
21	13.66444444
22	13.24074074
23	13.02888889
24	11.75777778
1	12.18148148
2	11.75777778
3	11.33407407
4	10.69851852
5	10.48666667
6	9.957037037
7	9.639259259
8	8.791851852
9	7.308888889
10	6.779259259
11	5.825925926
12	5.508148148
13	5.19037037
14	6.24962963
15	6.779259259
16	7.944444444
17	8.262222222
18	7.944444444
19	7.308888889
20	7.732592593
21	7.414814815
22	7.520740741
23	6.673333333
24	6.143703704
1	3.788888889
2	3.788888889
3	3.788888889
4	3.788888889
5	3.911111111
6	3.972222222
7	4.216666667
8	4.277777778
9	4.4
10	4.522222222
11	4.461111111
12	4.338888889
13	3.972222222
14	3.3
15	3.238888889
16	3.483333333
17	3.85
18	4.033333333
19	3.85
20	3.666666667
21	3.666666667
22	3.666666667
23	3.483333333
24	3.422222222
1	3.422222222
2	3.422222222
3	3.605555556
4	3.544444444
5	3.422222222
6	3.238888889
7	3.116666667
8	2.872222222
9	2.566666667
10	2.2
11	1.65
12	0.977777778
13	0.916666667
14	0.794444444
15	0.916666667
16	1.1
17	1.344444444
18	1.527777778
19	1.588888889
20	1.65
21	1.894444444
22	1.955555556
23	1.894444444
24	1.711111111
1	3.177777778
2	3.601481481
3	3.495555556
4	3.813333333
5	5.508148148
6	5.296296296
7	4.554814815
8	5.72
9	4.131111111
10	2.965925926
11	2.118518519
12	3.177777778
13	1.588888889
14	1.059259259
15	0.635555556
16	0.953333333
17	1.482962963
18	1.694814815
19	1.694814815
20	1.482962963
21	1.059259259
22	1.588888889
23	2.224444444
24	2.648148148
1	3.071851852
2	3.283703704
3	3.707407407
4	5.084444444
5	5.72
6	5.825925926
7	5.931851852
8	6.037777778
9	6.037777778
10	5.508148148
11	5.296296296
12	5.084444444
13	4.660740741
14	5.084444444
15	5.19037037
16	5.296296296
17	5.402222222
18	5.19037037
19	5.402222222
20	5.19037037
21	5.72
22	6.355555556
23	6.461481481
24	6.779259259
1	6.885185185
2	7.308888889
3	7.097037037
4	6.991111111
5	6.991111111
6	6.779259259
7	6.567407407
8	6.461481481
9	6.355555556
10	6.143703704
11	5.825925926
12	5.508148148
13	4.872592593
14	4.448888889
15	4.448888889
16	5.508148148
17	6.143703704
18	6.461481481
19	6.355555556
20	6.143703704
21	6.355555556
22	6.567407407
23	7.626666667
24	7.626666667
1	8.262222222
2	8.791851852
3	8.897777778
4	9.10962963
5	10.69851852
6	10.59259259
7	10.27481481
8	10.59259259
9	11.12222222
10	11.65185185
11	10.06296296
12	9.10962963
13	8.791851852
14	8.791851852
15	9.215555556
16	9.745185185
17	10.16888889
18	10.27481481
19	12.71111111
20	11.8637037
21	11.33407407
22	11.54592593
23	11.54592593
24	11.75777778
1	12.28740741
2	15.99481481
3	15.04148148
4	13.55851852
5	15.14740741
6	13.34666667
7	14.40592593
8	15.14740741
9	13.02888889
10	12.49925926
11	10.80444444
12	13.34666667
13	15.04148148
14	12.07555556
15	12.28740741
16	12.81703704
17	13.34666667
18	14.08814815
19	14.93555556
20	13.24074074
21	13.13481481
22	13.55851852
23	14.51185185
24	13.98222222
1	8.555555556
2	8.311111111
3	9.044444444
4	8.616666667
5	8.677777778
6	8.983333333
7	8.861111111
8	8.494444444
9	8.066666667
10	7.455555556
11	7.333333333
12	8.25
13	6.905555556
14	6.966666667
15	7.394444444
16	8.311111111
17	8.555555556
18	8.677777778
19	8.738888889
20	8.738888889
21	8.677777778
22	8.983333333
23	9.288888889
24	9.35
1	8.861111111
2	9.716666667
3	9.411111111
4	9.838888889
5	10.20555556
6	9.961111111
7	9.9
8	9.288888889
9	8.677777778
10	8.311111111
11	7.638888889
12	7.516666667
13	7.455555556
14	7.333333333
15	7.211111111
16	7.272222222
17	7.394444444
18	7.455555556
19	7.088888889
20	6.722222222
21	6.294444444
22	5.927777778
23	5.683333333
24	5.561111111
1	9.639259259
2	9.639259259
3	9.639259259
4	9.639259259
5	9.851111111
6	9.957037037
7	10.16888889
8	10.48666667
9	9.957037037
10	9.851111111
11	9.639259259
12	9.533333333
13	10.48666667
14	11.54592593
15	12.60518519
16	13.13481481
17	13.66444444
18	13.77037037
19	13.66444444
20	14.19407407
21	14.08814815
22	14.08814815
23	14.19407407
24	14.61777778
1	15.46518519
2	15.99481481
3	15.57111111
4	15.35925926
5	15.35925926
6	15.35925926
7	15.25333333
8	14.3
9	13.45259259
10	12.60518519
11	11.65185185
12	11.54592593
13	10.91037037
14	10.27481481
15	9.851111111
16	9.851111111
17	10.06296296
18	10.69851852
19	10.91037037
20	10.91037037
21	11.0162963
22	11.0162963
23	10.91037037
24	10.91037037
1	10.91037037
2	11.0162963
3	10.91037037
4	10.80444444
5	10.69851852
6	10.80444444
7	11.0162963
8	10.80444444
9	10.16888889
10	9.10962963
11	8.262222222
12	7.944444444
13	7.838518519
14	7.838518519
15	7.732592593
16	8.474074074
17	9.003703704
18	9.533333333
19	9.639259259
20	9.533333333
21	9.533333333
22	9.851111111
23	10.16888889
24	10.59259259
1	10.69851852
2	10.91037037
3	11.0162963
4	11.44
5	11.33407407
6	11.75777778
7	11.65185185
8	11.22814815
9	10.27481481
10	9.427407407
11	8.685925926
12	8.685925926
13	9.003703704
14	9.003703704
15	8.897777778
16	9.10962963
17	9.321481481
18	9.851111111
19	9.851111111
20	10.27481481
21	10.69851852
22	12.71111111
23	14.3
24	15.25333333
1	14.7237037
2	13.77037037
3	12.71111111
4	12.81703704
5	12.92296296
6	12.92296296
7	13.02888889
8	12.71111111
9	11.65185185
10	10.59259259
11	9.851111111
12	9.427407407
13	9.639259259
14	9.639259259
15	9.639259259
16	9.851111111
17	10.38074074
18	10.91037037
19	11.33407407
20	11.44
21	11.75777778
22	12.18148148
23	12.60518519
24	14.19407407
1	9.533333333
2	10.26666667
3	10.69444444
4	10.69444444
5	10.38888889
6	10.14444444
7	9.838888889
8	9.35
9	8.861111111
10	8.555555556
11	8.25
12	7.822222222
13	7.577777778
14	7.333333333
15	7.272222222
16	7.394444444
17	8.555555556
18	8.8
19	8.311111111
20	8.433333333
21	8.677777778
22	8.8
23	8.677777778
24	8.616666667
1	9.105555556
2	9.411111111
3	9.288888889
4	9.044444444
5	8.922222222
6	8.8
7	8.616666667
8	8.372222222
9	8.066666667
10	7.638888889
11	7.027777778
12	6.355555556
13	6.111111111
14	6.355555556
15	6.477777778
16	6.416666667
17	6.905555556
18	6.966666667
19	6.905555556
20	6.783333333
21	7.577777778
22	8.616666667
23	8.555555556
24	8.066666667
1	13.13481481
2	13.13481481
3	13.13481481
4	12.60518519
5	14.7237037
6	15.04148148
7	14.08814815
8	12.07555556
9	11.33407407
10	10.69851852
11	10.06296296
12	9.533333333
13	9.957037037
14	10.59259259
15	11.75777778
16	11.33407407
17	11.96962963
18	11.75777778
19	13.77037037
20	13.02888889
21	13.34666667
22	14.3
23	14.7237037
24	15.35925926
1	15.78296296
2	16.31259259
3	16.7362963
4	17.16
5	17.5837037
6	17.5837037
7	17.47777778
8	17.5837037
9	16.52444444
10	15.25333333
11	14.61777778
12	14.61777778
13	13.24074074
14	13.34666667
15	14.19407407
16	14.7237037
17	15.57111111
18	16.52444444
19	17.16
20	17.47777778
21	17.79555556
22	18.43111111
23	18.53703704
24	19.06666667
1	19.17259259
2	19.38444444
3	19.70222222
4	20.12592593
5	20.12592593
6	20.4437037
7	20.54962963
8	19.70222222
9	18.21925926
10	16.94814815
11	15.78296296
12	14.61777778
13	13.98222222
14	13.02888889
15	13.45259259
16	13.98222222
17	15.25333333
18	16.31259259
19	17.16
20	17.79555556
21	18.32518519
22	18.43111111
23	18.53703704
24	19.17259259
1	19.70222222
2	19.27851852
3	19.27851852
4	19.5962963
5	20.02
6	20.54962963
7	20.54962963
8	19.80814815
9	18.96074074
10	17.79555556
11	17.37185185
12	17.26592593
13	16.7362963
14	16.41851852
15	16.31259259
16	16.52444444
17	16.63037037
18	16.7362963
19	16.84222222
20	16.94814815
21	16.84222222
22	16.94814815
23	16.94814815
24	16.84222222
1	16.84222222
2	16.7362963
3	16.7362963
4	16.94814815
5	16.20666667
6	15.67703704
7	15.14740741
8	14.82962963
9	13.98222222
10	12.60518519
11	11.0162963
12	12.28740741
13	11.54592593
14	11.8637037
15	12.60518519
16	13.8762963
17	15.14740741
18	17.26592593
19	17.68962963
20	18.53703704
21	19.5962963
22	18.43111111
23	19.70222222
24	18.21925926
1	10.75555556
2	10.81666667
3	10.93888889
4	11.42777778
5	11.12222222
6	11.79444444
7	10.26666667
8	10.02222222
9	8.861111111
10	8.005555556
11	7.333333333
12	6.844444444
13	6.477777778
14	7.027777778
15	8.188888889
16	7.7
17	8.922222222
18	10.20555556
19	11.30555556
20	11.61111111
21	11.91666667
22	11.85555556
23	11.85555556
24	11.85555556
1	10.02222222
2	10.45
3	10.20555556
4	11.36666667
5	10.38888889
6	10.14444444
7	9.655555556
8	9.044444444
9	8.188888889
10	7.761111111
11	7.211111111
12	6.844444444
13	7.394444444
14	7.455555556
15	8.066666667
16	8.372222222
17	8.677777778
18	8.677777778
19	8.861111111
20	9.411111111
21	9.838888889
22	9.838888889
23	9.777777778
24	9.594444444
1	16.94814815
2	17.47777778
3	17.90148148
4	17.37185185
5	18.85481481
6	17.90148148
7	18.32518519
8	17.5837037
9	16.7362963
10	17.47777778
11	15.25333333
12	14.3
13	14.51185185
14	17.05407407
15	15.57111111
16	16.41851852
17	17.37185185
18	18.00740741
19	18.43111111
20	18.96074074
21	18.96074074
22	19.80814815
23	19.5962963
24	18.96074074
1	18.64296296
2	19.27851852
3	19.5962963
4	19.06666667
5	19.38444444
6	19.49037037
7	18.43111111
8	17.26592593
9	15.04148148
10	13.45259259
11	12.39333333
12	15.78296296
13	15.25333333
14	13.98222222
15	15.14740741
16	14.61777778
17	15.88888889
18	16.84222222
19	17.47777778
20	17.5837037
21	18.32518519
22	18.43111111
23	18.64296296
24	18.43111111
1	18.21925926
2	19.17259259
3	19.91407407
4	20.33777778
5	20.23185185
6	19.70222222
7	19.91407407
8	19.70222222
9	19.17259259
10	19.17259259
11	18.74888889
12	18.21925926
13	17.90148148
14	17.5837037
15	17.47777778
16	17.16
17	17.5837037
18	18.00740741
19	18.96074074
20	20.02
21	20.76148148
22	22.35037037
23	21.82074074
24	22.13851852
1	22.77407407
2	23.19777778
3	23.72740741
4	24.89259259
5	25.3162963
6	25.84592593
7	25.52814815
8	21.92666667
9	18.32518519
10	16.52444444
11	15.99481481
12	15.25333333
13	13.98222222
14	14.40592593
15	13.55851852
16	14.40592593
17	17.05407407
18	19.49037037
19	21.18518519
20	22.35037037
21	22.88
22	22.98592593
23	23.62148148
24	23.40962963
1	21.71481481
2	20.76148148
3	21.07925926
4	23.19777778
5	23.83333333
6	22.88
7	23.19777778
8	19.27851852
9	16.84222222
10	15.14740741
11	13.77037037
12	13.55851852
13	12.92296296
14	12.60518519
15	12.28740741
16	13.24074074
17	13.77037037
18	14.82962963
19	14.7237037
20	14.82962963
21	14.82962963
22	15.35925926
23	15.99481481
24	16.31259259
1	9.533333333
2	9.594444444
3	9.594444444
4	10.26666667
5	9.716666667
6	9.411111111
7	9.288888889
8	8.25
9	7.088888889
10	6.294444444
11	5.744444444
12	5.805555556
13	5.744444444
14	6.294444444
15	6.661111111
16	7.027777778
17	7.333333333
18	8.005555556
19	8.311111111
20	8.494444444
21	8.677777778
22	9.716666667
23	11.24444444
24	11.55
1	11.85555556
2	11.91666667
3	11.30555556
4	10.81666667
5	10.87777778
6	10.63333333
7	10.57222222
8	10.14444444
9	9.716666667
10	9.533333333
11	8.188888889
12	6.477777778
13	5.438888889
14	5.255555556
15	5.561111111
16	6.538888889
17	7.394444444
18	9.166666667
19	9.777777778
20	10.45
21	11.12222222
22	10.38888889
23	9.838888889
24	10.14444444
1	16.63037037
2	16.52444444
3	16.94814815
4	16.94814815
5	16.94814815
6	16.7362963
7	15.99481481
8	14.7237037
9	13.34666667
10	11.8637037
11	10.59259259
12	9.215555556
13	7.838518519
14	8.05037037
15	8.05037037
16	8.58
17	8.791851852
18	10.59259259
19	11.0162963
20	11.65185185
21	12.18148148
22	12.49925926
23	13.55851852
24	14.19407407
1	13.8762963
2	13.55851852
3	13.98222222
4	14.61777778
5	14.82962963
6	15.14740741
7	15.46518519
8	14.82962963
9	14.7237037
10	13.98222222
11	12.60518519
12	10.80444444
13	10.06296296
14	9.957037037
15	9.851111111
16	10.48666667
17	11.33407407
18	11.8637037
19	13.8762963
20	15.04148148
21	16.31259259
22	16.10074074
23	16.52444444
24	16.94814815
1	16.63037037
2	16.52444444
3	16.63037037
4	16.7362963
5	17.05407407
6	17.26592593
7	17.05407407
8	16.94814815
9	16.31259259
10	15.67703704
11	15.14740741
12	14.3
13	12.92296296
14	12.92296296
15	12.92296296
16	13.55851852
17	14.08814815
18	15.57111111
19	16.41851852
20	17.68962963
21	16.7362963
22	17.37185185
23	16.41851852
24	15.04148148
1	14.61777778
2	15.14740741
3	14.51185185
4	14.51185185
5	15.99481481
6	14.51185185
7	14.7237037
8	13.34666667
9	11.8637037
10	11.44
11	10.69851852
12	9.957037037
13	10.06296296
14	8.897777778
15	11.96962963
16	12.28740741
17	13.24074074
18	13.66444444
19	14.61777778
20	14.82962963
21	16.10074074
22	16.94814815
23	18.11333333
24	19.5962963
1	20.33777778
2	20.02
3	20.4437037
4	20.65555556
5	21.50296296
6	21.92666667
7	20.76148148
8	17.16
9	14.61777778
10	12.92296296
11	11.96962963
12	11.75777778
13	10.91037037
14	10.91037037
15	10.80444444
16	11.33407407
17	11.96962963
18	12.28740741
19	12.60518519
20	13.02888889
21	13.45259259
22	13.66444444
23	14.08814815
24	14.82962963
1	9.533333333
2	10.38888889
3	9.838888889
4	9.777777778
5	9.655555556
6	10.14444444
7	10.20555556
8	9.655555556
9	8.983333333
10	8.8
11	8.25
12	8.066666667
13	8.188888889
14	8.188888889
15	8.25
16	8.311111111
17	8.372222222
18	8.555555556
19	8.861111111
20	8.983333333
21	9.166666667
22	9.472222222
23	9.655555556
24	9.838888889
1	9.9
2	10.02222222
3	10.20555556
4	10.26666667
5	10.45
6	10.51111111
7	10.32777778
8	9.9
9	9.9
10	9.533333333
11	9.411111111
12	9.227777778
13	9.044444444
14	8.983333333
15	9.044444444
16	8.922222222
17	9.044444444
18	9.044444444
19	9.105555556
20	9.166666667
21	9.288888889
22	9.35
23	9.472222222
24	9.533333333
1	16.84222222
2	17.05407407
3	16.94814815
4	17.05407407
5	17.05407407
6	17.26592593
7	17.16
8	16.94814815
9	16.52444444
10	15.25333333
11	14.3
12	13.24074074
13	12.60518519
14	12.39333333
15	12.60518519
16	13.02888889
17	13.8762963
18	16.20666667
19	17.37185185
20	17.16
21	16.94814815
22	16.94814815
23	16.31259259
24	17.05407407
1	16.94814815
2	17.90148148
3	17.68962963
4	17.05407407
5	17.5837037
6	17.79555556
7	17.16
8	16.10074074
9	14.7237037
10	13.8762963
11	13.02888889
12	11.75777778
13	11.44
14	11.54592593
15	11.54592593
16	11.33407407
17	11.54592593
18	13.66444444
19	13.8762963
20	13.8762963
21	13.8762963
22	13.77037037
23	13.24074074
24	12.81703704
1	12.28740741
2	11.8637037
3	11.22814815
4	10.91037037
5	10.06296296
6	9.851111111
7	9.215555556
8	9.427407407
9	9.003703704
10	8.791851852
11	8.791851852
12	8.05037037
13	7.838518519
14	7.944444444
15	8.156296296
16	7.626666667
17	7.520740741
18	9.215555556
19	10.69851852
20	11.0162963
21	11.33407407
22	11.96962963
23	12.81703704
24	11.0162963
1	12.28740741
2	12.18148148
3	12.49925926
4	12.39333333
5	12.49925926
6	12.18148148
7	11.54592593
8	9.957037037
9	9.10962963
10	7.626666667
11	6.355555556
12	4.342962963
13	4.025185185
14	4.342962963
15	4.342962963
16	5.402222222
17	5.614074074
18	5.72
19	5.825925926
20	6.24962963
21	6.673333333
22	6.24962963
23	6.355555556
24	6.24962963
1	6.355555556
2	6.355555556
3	6.355555556
4	6.461481481
5	6.673333333
6	6.991111111
7	7.097037037
8	6.567407407
9	6.037777778
10	5.084444444
11	5.508148148
12	4.978518519
13	4.025185185
14	4.237037037
15	3.919259259
16	4.237037037
17	4.342962963
18	4.660740741
19	5.084444444
20	4.872592593
21	4.660740741
